"","x"
"retired--",1
"retirement.--",1
"retract",1
"return--delay",1
"return--noth",1
"return.--",1
"returned.--somebodi",1
"returning--everi",1
"reunion",1
"reveal",1
"revel",1
"revenue-offic",1
"reverie--",1
"reverse.--",1
"reversed--",1
"revocation--",1
"revoir",1
"revoir_",1
"reynolds",1
"rhetoric--even",1
"rhubarb",1
"rhyme",1
"ribband",1
"rice",1
"rick",1
"riddle-book",1
"ride.--",1
"ride.--yes.--",1
"ridi-",1
"ridicule--anoth",1
"ridiculous--perhap",1
"riding-hous",1
"rieti",1
"rig",1
"right-minded",1
"right.--rous",1
"right'--",1
"righteous",1
"rigour",1
"rint",1
"ris",1
"rise--""",1
"risk--",1
"risks.--liabl",1
"rite",1
"rivalri",1
"rivals--",1
"river--luckili",1
"riveted--",1
"rivulet",1
"road-book",1
"road-hors",1
"roads--",1
"roadsid",1
"robinson",1
"rock-candi",1
"rocket",1
"rocking-stones--suppos",1
"romance--",1
"romances--",1
"rondeau",1
"room_",1
"room--found",1
"room--imposs",1
"room--put",1
"room--somebodi",1
"room.""--mr",1
"rooms--",1
"rooms.--",1
"root",1
"rosamond",1
"rose--address",1
"rose-bush",1
"rose-wat",1
"rose-water--",1
"rot",1
"rotat",1
"rote",1
"rouleaus",1
"round-tow",1
"roundhous",1
"rous",1
"rout-cak",1
"royalti",1
"ruddy-fli",1
"ruff",1
"ruff--observ",1
"rug",1
"ruin_",1
"ruin'd",1
"rule--",1
"rule--garden",1
"rumbl",1
"rumin",1
"rump",1
"run_",1
"run--miss",1
"runnymed",1
"rupe",1
"rupture:",1
"rush-candl",1
"rushworth--",1
"russia--",1
"s'en",1
"s'ennui",1
"s'ennuient",1
"sa-",1
"sabl",1
"sabr",1
"saddened--",1
"saddle-hors",1
"saddler",1
"sadly--",1
"safe--",1
"safe.--",1
"safely--",1
"sagaciously-nod",1
"said--much",1
"said--nobodi",1
"said.--",1
"said.--""",1
"said.""--",1
"sail--",1
"sake_",1
"sake--solemn",1
"sale--",1
"sallow",1
"sally-port",1
"salon",1
"salon_",1
"salon._",1
"salvat",1
"sam",1
"samphir",1
"sampler",1
"san",1
"sanctif",1
"sanctiti",1
"sanctuary--",1
"sandal",1
"sandpit",1
"sang_",1
"sang-froid",1
"sap",1
"sarsenet",1
"sartain",1
"sarvic",1
"satan",1
"satisfaction_",1
"satisfaction.--",1
"satisfied--happi",1
"satisfied--quit",1
"sauci",1
"saved.--",1
"saved.--godfrey",1
"saw",1
"saw--",1
"saw--counted--",1
"say--""",1
"say--except",1
"say--forg",1
"say--fourteen",1
"say--pow",1
"say--y",1
"say.--",1
"say.""--""",1
"scaffold",1
"scandal-mong",1
"scape",1
"scarlet--",1
"scarum_",1
"scene_",1
"scene--",1
"scene-shift",1
"sceptr",1
"schedul",1
"scheme--",1
"schemes._",1
"schist",1
"scholarship",1
"school--",1
"school-hous",1
"school-system",1
"schoolboy--girl",1
"schoolmast",1
"schoolmistress",1
"schools--",1
"scold",1
"scorn--",1
"scotchman",1
"scourg",1
"scouted--",1
"scrambl",1
"scrawl--look",1
"scrawls--",1
"screamed--",1
"screech",1
"scrip",1
"scrofula",1
"scrofula_",1
"scruple--without",1
"scrupul",1
"scrupulos",1
"scud",1
"scull",1
"sculleri",1
"scutcheon",1
"se-",1
"se'ennight",1
"sea-air",1
"sea-breez",1
"sea-cal",1
"sea-captain",1
"sea-far",1
"sea-offic",1
"sea-we",1
"seal--",1
"seal--break",1
"seal--speak",1
"seam",1
"seaman",1
"seamanship",1
"seasid",1
"season--",1
"season--person",1
"season'd",1
"seat--",1
"seat--""",1
"seat--""let",1
"seat--mad",1
"seats--",1
"secess",1
"second--'mistress",1
"secondari",1
"secour",1
"secret--'pon",1
"secret--dead--clari",1
"secret--say",1
"secret.",1
"secret.""--",1
"secretaryship",1
"secrets--",1
"security.--",1
"sedg",1
"seduc",1
"seduction----happen",1
"see--'dign",1
"see--mr",1
"see--sharp",1
"see--though",1
"see:--",1
"seebright",1
"seek_",1
"seem--giv",1
"seen--",1
"sees--",1
"seigneur",1
"seiz",1
"seized--",1
"self-amus",1
"self-complacency--",1
"self-confid",1
"self-conquest",1
"self-content",1
"self-contradict",1
"self-deceit",1
"self-destruct",1
"self-distrust",1
"self-govern",1
"self-inquiri",1
"self-knowledg",1
"self-love----",1
"self-mortif",1
"self-provoc",1
"self-respect",1
"self-satisfact",1
"self-threaten",1
"self-timid",1
"self-wil",1
"self-willed",1
"selfishness--without",1
"selfishness:--",1
"sell",1
"selon",1
"semi-met",1
"sen",1
"send",1
"senses--",1
"sensible--much",1
"sensual",1
"sentence:",1
"sentiment--",1
"sentiment)",1
"sentimental-",1
"sentinel",1
"separate.--",1
"sequestr",1
"serious--certain",1
"serious--even",1
"serious--let",1
"seriously--""",1
"serjeant",1
"sermon-mak",1
"sermons--",1
"serv",1
"servant--",1
"servant--fawn",1
"servant-maid",1
"servants--",1
"servants--striv",1
"service.--",1
"services--",1
"servitud",1
"set_",1
"set-",1
"set--heathcock",1
"set-down",1
"settl",1
"settle--",1
"settled--",1
"settler",1
"seventeen",1
"several--",1
"sex--",1
"shabbi",1
"shadow--",1
"shaft",1
"shake-down",1
"shakespear",1
"shall--",1
"sham",1
"shank",1
"sharper",1
"shawl--",1
"shawl--frank",1
"sheath",1
"shebeen",1
"sheep_",1
"sheep-shear",1
"sheephook",1
"sheepskin",1
"shell_",1
"shell--_made_",1
"shell-fli",1
"sherbet",1
"sheweth",1
"shi",1
"shilling--",1
"shin",1
"shingl",1
"shireian",1
"shirk",1
"shirt-sleev",1
"shoal",1
"shock--",1
"shoe-str",1
"shoes_",1
"shoes--",1
"shooting-dress",1
"shooting-jacket",1
"shooting-pouch",1
"shop--",1
"shop-boy",1
"shop-window",1
"shopmen",1
"shore.--m",1
"shore.--mr",1
"short--oh",1
"shorten",1
"shortly.--",1
"shoulders--",1
"shoulders'--pres",1
"shrank--",1
"shrove",1
"shrubberies--alway",1
"shrubbery--",1
"shrubbery.--",1
"shrubs--",1
"shuffl",1
"shuffler",1
"shylock_",1
"sick-chamb",1
"sick-room",1
"sick-room--",1
"sickroom",1
"side-board",1
"side-door",1
"side-gl",1
"side-t",1
"side.--""",1
"side""--",1
"sideg",1
"sigh--declar",1
"sigh.",1
"sighed--""ala",1
"sight--rochfort",1
"sight.--oh",1
"sign--upon",1
"sign-post",1
"signed--",1
"signer",1
"significantly--""",1
"signify--",1
"signor",1
"signora",1
"silence--",1
"silence--""",1
"silent",1
"silent.--",1
"silent.--elinor",1
"silly--",1
"silversmith",1
"simile.--",1
"simper",1
"simple--duck",1
"simul",1
"sincerity--",1
"sincerity--us",1
"sing--",1
"singing--",1
"singing.--",1
"singl",1
"singularity--without",1
"sion",1
"sir--_i",1
"sir--acknowledg",1
"sir--count",1
"sir--de",1
"sir--georgiana",1
"sir--go",1
"sir--none--non",1
"sir--sur",1
"sir--young",1
"sir:----",1
"sir.",1
"sir.--",1
"sir.""--",1
"sister--besid",1
"sisters--",1
"sisters--law",1
"sisters.""--",1
"sitor",1
"sitters-",1
"sitting--",1
"situation--expens",1
"situation--mr",1
"situations--",1
"six--thirti",1
"six--twenti",1
"sixpence--",1
"sixth",1
"sixty-nin",1
"sixty-two",1
"size--",1
"skirt",1
"skulker",1
"slam",1
"slattern",1
"slave-merch",1
"slavery--even",1
"slaves---",1
"sledge-hamm",1
"sleep--",1
"sleeping-partn",1
"sleeping-room",1
"sleepless",1
"slide",1
"slight",1
"sling",1
"slow",1
"slow--",1
"small-beer",1
"small-pox",1
"smallridg",1
"smile--""much",1
"smile.--",1
"smiled.--",1
"smiled.--""",1
"smiled.--""on",1
"smiles--",1
"smiles--mr",1
"smiling--",1
"smith--",1
"smooth.--",1
"smuggler",1
"snail",1
"snake",1
"sneer--""",1
"sneyd--",1
"snow_",1
"snuff-tak",1
"snug--",1
"soar",1
"sober",1
"society--",1
"society.""--""",1
"sock",1
"socket",1
"sofa--",1
"sofa--drop",1
"sofa.--",1
"soho",1
"soi",1
"soi--et",1
"soin",1
"soit",1
"sole",1
"solemnity--til",1
"solemnized--",1
"solemnly--",1
"solicitation--",1
"soliloqui",1
"solo",1
"somebody--",1
"somebody--though",1
"something--offic",1
"sometimes_",1
"sometimes.--",1
"somnambulist",1
"son_",1
"son--_unavailingly_",1
"soon.--mr",1
"sooner--",1
"sooner--ha",1
"sophistri",1
"sorceri",1
"sorcery[7",1
"sorrow_--",1
"sorrow--nev",1
"sorrowing--",1
"sorrows--",1
"sorry--",1
"sort--'besid",1
"sort--on",1
"sort.--",1
"sot",1
"soul--",1
"souls_",1
"sound.--",1
"sour",1
"soutkask",1
"souvient",1
"sow",1
"spacious",1
"spain",1
"spair",1
"span--",1
"span--bent",1
"spared--_she_",1
"spark--",1
"sparkl",1
"sparrow",1
"speak--consequ",1
"speak.--",1
"speaking--""perhap",1
"special-plead",1
"spectacle--",1
"spectacles--",1
"spectacles.--",1
"spectre--oh",1
"speech.--",1
"speeches--",1
"speechifier--chelsea",1
"speed.--",1
"spencer",1
"spend-thrift",1
"spends.--",1
"spermaceti",1
"sphynx",1
"spice",1
"spick",1
"spike",1
"spillikin",1
"spin",1
"spine",1
"spinet",1
"spinnet",1
"spinning-wheel",1
"spinster",1
"spirit.--",1
"spirits--mysterious--indistinct--yet",1
"spirits--on",1
"spirits.--god",1
"spit_",1
"spittl",1
"splashing-board",1
"spoiled--",1
"spoke--mad",1
"spoke)",1
"spoke).--howev",1
"spokesman",1
"sponsor",1
"sport--",1
"spot--accept",1
"spread--",1
"sprig",1
"spring--precis",1
"spring-tim",1
"spring-trap",1
"spruce-beer.--oh",1
"spunging-hous",1
"spur--wildfir",1
"spurs--damm",1
"squadron",1
"squeak",1
"squib",1
"squire--",1
"squire--_winged_",1
"stables--",1
"stadtholder--",1
"stage--leap",1
"stagecoach",1
"staircase--",1
"staircase--rath",1
"staircase.--",1
"stairs--""",1
"stairs._",1
"stalk",1
"stanhope--",1
"stanhope.--mr",1
"star-gaz",1
"stare--",1
"stared--mani",1
"starer",1
"started--",1
"starved--",1
"state-machineri",1
"state-room",1
"statement--",1
"states--",1
"statesman.--besid",1
"station--z",1
"statue<e2>",1
"statues--",1
"statur",1
"stay--mr",1
"steadier",1
"step--",1
"step-daught",1
"step-ladd",1
"steps--",1
"sternunt",1
"stew-pond",1
"stick_",1
"sticking-plac",1
"stickler",1
"stifled--",1
"still--wait",1
"still-hunt",1
"stillness--",1
"stilton",1
"stimul",1
"stir-",1
"sto-",1
"stoic",1
"stoicism--",1
"stoicism--pardon",1
"stoke",1
"stomach--",1
"stone-fli",1
"stone-work",1
"stoop",1
"stooping--glar",1
"stopping--",1
"store-room",1
"storehous",1
"storeroom",1
"story--""",1
"story--horr",1
"story--mark",1
"stout",1
"straggler",1
"strand",1
"strangely_",1
"straw--trembl",1
"strawberry-b",1
"stray",1
"streak",1
"stream--someth",1
"street--happi",1
"streets--",1
"strengthen",1
"stretti_",1
"strictur",1
"strides--",1
"striking--",1
"strings--",1
"stripe",1
"strong--wo",1
"strop",1
"stubborn",1
"stucco",1
"studier",1
"stump",1
"stun-",1
"stupefact",1
"stupid--alon",1
"stupor",1
"style--",1
"style--candl",1
"style--happy--happi",1
"style--y",1
"style.--",1
"stylish",1
"sub-",1
"sub-denomin",1
"subaltern",1
"subdued--",1
"subject:--",1
"subject.",1
"subject.--",1
"subjects--listen",1
"sublime_",1
"submission--",1
"submits--",1
"subscrib",1
"subtleti",1
"subtleties--",1
"succedaneum",1
"successful--",1
"succession-hous",1
"succour",1
"sucrée_",1
"suffered--",1
"sufferings--",1
"sufferings--y",1
"suffici",1
"sufficient--",1
"sufficient.--",1
"sufficient.--emma",1
"suffoc",1
"suit--",1
"suit.--",1
"suite_",1
"summer--",1
"summer--oh",1
"summer-room",1
"sundri",1
"sunk--",1
"sup",1
"superfici",1
"superfluous--non",1
"superior--",1
"superior.--oh",1
"superiority--",1
"superscript",1
"supervisor",1
"supper-t",1
"supper-tim",1
"supper-tray",1
"supplement",1
"support--",1
"suppose--",1
"supposing--",1
"supposition--suppos",1
"suppositions:",1
"suppress",1
"sure",1
"surprise--wheth",1
"surprise:",1
"surprised--wel",1
"surprize.--",1
"surprized--",1
"surrend",1
"survivor",1
"suspect",1
"suspected.--",1
"suspects--",1
"suspense--",1
"suspicion--",1
"suspicion""",1
"suspicions.--",1
"susten",1
"swallow",1
"swamp",1
"swan-",1
"swarm",1
"sweat",1
"sweet-cak",1
"sweetest-temp",1
"sweetheart",1
"swell",1
"swim--",1
"switch",1
"sword-cas",1
"swung--petcalf",1
"sycoph",1
"sylph",1
"symmetri",1
"sympathis",1
"sympathy--ah",1
"synagogu",1
"systems--",1
"t'ennui",1
"tabernacl",1
"table--""",1
"table--contract",1
"table.--",1
"table.--mr",1
"tablecloth",1
"tablet",1
"taciturn",1
"tackl",1
"tactic",1
"tailor",1
"taint",1
"take-leav",1
"take.--pretti",1
"tale--_and",1
"talk.--now",1
"talking--",1
"talking--strawberri",1
"tally-ho",1
"tambour",1
"tame",1
"tangent",1
"tantarum",1
"taper",1
"tapestry-work",1
"taplash",1
"tardi",1
"tare",1
"tarpaulin",1
"tart--",1
"taste--though",1
"taste.--",1
"tat",1
"tatter",1
"tattoo",1
"tautolog",1
"tcha_",1
"te-",1
"tea--form",1
"tea--stay--",1
"tea-equipag",1
"tea-hous",1
"tea-mak",1
"tea-room",1
"tea-tim",1
"tea-visit",1
"tea:--",1
"tea.--m",1
"teachabl",1
"tears--",1
"tears--real",1
"tears)--",1
"tediously--",1
"teetotum",1
"tell_--high-blood",1
"tellectu",1
"temper--mistook",1
"temper<e2>",1
"temperatur",1
"temple--",1
"temptation:--",1
"temptations--",1
"tempted--",1
"tempter",1
"ten--",1
"tenac",1
"tenants.""'--",1
"tenement",1
"tenet",1
"tennis-bal",1
"tenur",1
"terms--",1
"terms--on",1
"terrors--terror",1
"ters",1
"terward",1
"test--",1
"tête",1
"tete--tete--",1
"textur",1
"th'adulteri",1
"thanker",1
"thanks--",1
"thanksgiv",1
"thaw",1
"theft",1
"themselves_",1
"theorist--wrexfield",1
"thick-com",1
"thimble-ful",1
"thin",1
"thine",1
"thing--common",1
"thing--inde",1
"thing--just",1
"thing--read",1
"thing--stop",1
"thing--worth",1
"thing:--mr",1
"thing.",1
"thing.--extrem",1
"think--inde",1
"think""--",1
"thinking---",1
"thinking--oh",1
"thinking.--",1
"thinks--",1
"third--",1
"third----by",1
"thirdly--",1
"thirty-f",1
"thirty-six",1
"thistl",1
"thorough-bass",1
"thoroughfar",1
"thought--",1
"thought--'_mi",1
"thought.--mr",1
"thoughtful--",1
"thoughts--",1
"thoughts.--",1
"thousands.--'happi",1
"thread--",1
"thread-cas",1
"three--twenty--",1
"three--twenty--shal",1
"three-deck",1
"threshold<e2>",1
"throat--just",1
"throat.--",1
"thrown.--",1
"thunderbolt",1
"thunderbolt.--thunderbolt",1
"thus--speak",1
"thyself",1
"tice<e2>",1
"till--",1
"till--(",1
"tilney--",1
"time_",1
"time--""",1
"time--altogeth",1
"time--bewar",1
"time--ill-luck",1
"time--til",1
"time.----(",1
"time)",1
"times_",1
"timid.--",1
"timidity--",1
"tinction",1
"tink",1
"tinker",1
"tinpenni",1
"tip",1
"tirad",1
"tired--everi",1
"tirist",1
"tit",1
"title--",1
"tittuppi",1
"toad",1
"tobacco--",1
"toe",1
"together.--",1
"together.--emma",1
"told--",1
"tolerate--",1
"toleration--book",1
"toll",1
"tomb",1
"tome",1
"tone--us",1
"tone.",1
"tone.--clar",1
"tone)--",1
"tonight",1
"tori",1
"tormentor",1
"torpedo",1
"tortois",1
"torture--",1
"touch_",1
"touchston",1
"toujour",1
"tour_--",1
"tournament",1
"tous",1
"tow'r",1
"town--can",1
"town--mr",1
"town-built",1
"town-land",1
"town-lif",1
"tracasseri",1
"tradesfolk",1
"traffic",1
"tragedian",1
"tragedy--zara",1
"tragicomedi",1
"train_",1
"tramper",1
"tranquillity--took",1
"transpired--",1
"trash_",1
"trash--",1
"trash--nonsens",1
"traveling-chais",1
"travelling--",1
"treasure-bag",1
"treat--",1
"treatment--",1
"trebl",1
"tree--",1
"tremour",1
"trencher",1
"tressel",1
"trestl",1
"trial--doubl",1
"trial--eleanor",1
"tribun",1
"tribunal--",1
"trident",1
"tried--",1
"trifle--",1
"trifle--troubl",1
"trifle<e2>ten",1
"trifler",1
"trifles--",1
"trifling.--",1
"trigger",1
"trimmer",1
"trimmer--lancast",1
"trimmings--plain",1
"tripod",1
"triumph.",1
"triumphant--noth",1
"triumphant.--",1
"troops--loss",1
"trop_",1
"troph",1
"trouble.--whenev",1
"troubles_",1
"trout",1
"truce",1
"true--now",1
"true-lov",1
"true-qual",1
"true.--",1
"true.--wel",1
"truism",1
"truly--",1
"trump",1
"trust--",1
"trust--mani",1
"trust--though",1
"truste",1
"truth--speak",1
"truth.--oh",1
"try--let",1
"tub",1
"tuition",1
"tumbler",1
"tumultu.--virgil",1
"tur-",1
"ture",1
"turf_",1
"turkeys--evid",1
"turmoil",1
"turn--",1
"turn--""",1
"turn'd",1
"turned--",1
"turning--",1
"turns--",1
"turret-chamb",1
"twenty-fifth",1
"twenty-nin",1
"twenty-six",1
"twenty-two",1
"twice--",1
"twill",1
"twist",1
"twitches--",1
"two",1
"two--compar",1
"two--six",1
"two)--",1
"twopenc",1
"udolpho",1
"ugli",1
"ullaloo",1
"umbrag",1
"unabsurd",1
"unattainable--next",1
"unbroken--",1
"unbuttoned--",1
"unceremoni",1
"uncertainty--",1
"uncheer",1
"uncommon--now",1
"unconsci",1
"understand--pray",1
"understanding--though",1
"understrapp",1
"underton",1
"undesir",1
"undistinguish",1
"undone--",1
"undoubtedly.""--",1
"undress",1
"uneasiness.--",1
"uneasy--",1
"uneasy.--",1
"unembarrassed--",1
"uneven",1
"unexpens",1
"unfair",1
"unfastidious--",1
"unfeelingly--",1
"unforgiving",1
"unfortunate--",1
"unfortunately--",1
"unfrequ",1
"ungraci",1
"unhandsom",1
"unhappiness.",1
"unhappy--",1
"unhappy.""",1
"unhonour'd",1
"uniform--quit",1
"uninterest",1
"union--",1
"unjust--anyth",1
"unknown.--",1
"unknown'st",1
"unlocked.--",1
"unmoved--",1
"unnatural--artific",1
"unnecessarily.--",1
"unobtrus",1
"unpack",1
"unpacked--forfeit",1
"unpopular",1
"unprepared--",1
"unpunctu",1
"unquiet",1
"unreason",1
"unsealing--",1
"unsent",1
"unsentiment",1
"unsought",1
"unsuit",1
"unsuspici",1
"untitled--famili",1
"up_",1
"upper-agent--",1
"uppercross",1
"upshot",1
"urban",1
"urg",1
"urge--",1
"urge.--bad.--",1
"us_",1
"us--abid",1
"us--besid",1
"us--depend",1
"us--tak",1
"us.--besid",1
"usanc",1
"use_",1
"used--govern",1
"useful--",1
"usual--",1
"usuri",1
"utility--",1
"utmost.--",1
"va-",1
"vagant",1
"vagari",1
"vagrant",1
"vail",1
"vain--extravag",1
"vain--prud",1
"vain.--",1
"valet-de-chambr",1
"valetudinarian",1
"valoir_",1
"valour",1
"value--suppos",1
"valued--",1
"vandal",1
"vanities.--",1
"vanity-bait",1
"vanity.--",1
"vapour",1
"variance.--",1
"vassalag",1
"vein",1
"veins--",1
"ven'son",1
"venal",1
"ver",1
"vérité",1
"vermilion--",1
"versatil",1
"version",1
"vexed--",1
"vext",1
"vi-",1
"vial",1
"viceroy",1
"victor",1
"vide",1
"view_--merci",1
"view--doubt",1
"view--sweet",1
"views--apropo",1
"vigor",1
"villa-cruso",1
"village--leav",1
"villain.",1
"villaini",1
"vincent--",1
"vincent:--",1
"vine",1
"vine-leav",1
"vinegar",1
"violence--",1
"violently--",1
"violet",1
"violoncello",1
"virtues--",1
"visag",1
"visage_",1
"vision--",1
"visit--georgiana",1
"visit:--",1
"visit.--",1
"visits--",1
"vivant_",1
"vive_",1
"vivr",1
"vizor",1
"vocabulari",1
"vocat",1
"voce_",1
"voice_",1
"voice--""tak",1
"voice--""wel",1
"voice--someth",1
"voice.--""",1
"voice)--nobodi",1
"voices--voic",1
"vol",1
"volatil",1
"voltair",1
"volunt",1
"vorrei",1
"votr",1
"voudroit-",1
"vowel",1
"vultur",1
"wafer--",1
"wager--""lost",1
"waggon-wheel",1
"wagon",1
"waistcoat-pocket",1
"waiting--",1
"waiting-gentlewoman",1
"waiting-woman--trust",1
"waiting-women",1
"waiting.--""",1
"walk--",1
"wallet",1
"waltzer",1
"wand",1
"wander--",1
"want--consider",1
"want*",1
"wanting--",1
"wanton",1
"wants.--",1
"warm",1
"warmer",1
"warméstr",1
"warmth--",1
"warrant--",1
"wash",1
"watch--",1
"watch--""",1
"watch--said",1
"watch-cas",1
"watch-chain",1
"watch-tower--",1
"watched--",1
"watches--""tak",1
"watching-offic",1
"watchman",1
"water-drink",1
"water-pl",1
"watercours",1
"waterfal",1
"wax-candl",1
"wax-light",1
"way--allow",1
"way--just",1
"way--teach",1
"way--wel",1
"way.--",1
"way.--mr",1
"ways--seen",1
"wayward",1
"we_",1
"weaken",1
"weal",1
"wealth--",1
"wealth--perhap",1
"weasel",1
"weather--",1
"weather--warm",1
"wedding_",1
"wedding--",1
"wedding--despatch",1
"wedding-day--",1
"wedding-dinn",1
"wedding-r",1
"week--",1
"week--expect",1
"week--til",1
"week.--""noth",1
"weigh",1
"weighed--",1
"weight--",1
"well_--",1
"well-----",1
"well--bett",1
"well--god",1
"well-informed--",1
"well-look",1
"well:--",1
"welshman",1
"went--",1
"westward",1
"whatever--",1
"wheat",1
"wheel--",1
"wheelwright",1
"where",1
"whiffler",1
"whillaluh",1
"whip--",1
"whirlwind",1
"whisky-hous",1
"whisky-punch--",1
"whisper--""wil",1
"whispering--'old",1
"whispering--""",1
"whist-club",1
"whist-play",1
"whistl",1
"whitlow",1
"whole--",1
"whole--except",1
"wholesom",1
"whomsoever--",1
"wicket",1
"wickham",1
"widower-fath",1
"widowhood",1
"width",1
"wife.'--",1
"wig--",1
"wig-scen",1
"wil",1
"wild-fowl",1
"wildfir",1
"will_",1
"willoughbi",1
"willoughby.--rememb",1
"wind-",1
"windfal",1
"window--",1
"window--""",1
"window-tax",1
"wine-glass",1
"wine-sauc",1
"winner",1
"winning-post",1
"winters--",1
"wisdomship",1
"wise_",1
"wise--",1
"wise.--",1
"wish--stay",1
"wish.--",1
"wished--",1
"wishes--miss",1
"wit-",1
"wit--low",1
"wit--now",1
"wit--wisdom",1
"wit""--",1
"witchcraft",1
"within-sid",1
"without",1
"without--",1
"witness--",1
"wits--",1
"wittenagemot",1
"witty--",1
"witty.--",1
"woman_",1
"woman--_that_",1
"woman--beauti",1
"woman--daught",1
"woman--engag",1
"woman--just",1
"woman--orang",1
"woman-kind.--",1
"woman.",1
"womankind",1
"women_",1
"wonder--",1
"wonders--",1
"wood-nymph",1
"wood-work",1
"wooden-leg",1
"woodhouse--",1
"woods.--miss",1
"woollen-drap",1
"woolsack",1
"word--""",1
"word--georgiana",1
"words--much",1
"words--on",1
"words:",1
"words'--",1
"work_",1
"work--_waf",1
"work-bench",1
"work-tabl",1
"workbag",1
"workbasket",1
"worked--",1
"workhous",1
"works.",1
"workshop",1
"world_",1
"world--eith",1
"world--especi",1
"world--establish",1
"world--even",1
"world--everi",1
"world--fond",1
"world--left",1
"world--mad",1
"world--pretti",1
"world--put",1
"world--wil",1
"world.",1
"world.--",1
"worlds--",1
"worm",1
"worse--",1
"worse-look",1
"worse:--",1
"worse.--",1
"worse.--emma",1
"worst--",1
"worthies--",1
"wounds--",1
"wrangl",1
"wrangler",1
"wretch--infinit",1
"wretch--quit",1
"wretched--",1
"write_",1
"write--",1
"writer--moral--political--metaphys",1
"writh",1
"writing-mast",1
"wrong-head-journey",1
"yard-arm",1
"ye_",1
"ye--ye--y",1
"year--di",1
"years--inde",1
"years--year",1
"yellow",1
"yeomanri",1
"yeomen",1
"yes--_that_",1
"yes--(rath",1
"yes--berri",1
"yes--bett",1
"yes--certain",1
"yes--dot",1
"yes--just",1
"yes--rather--",1
"yes""--",1
"yesterday--",1
"yesterday----tru",1
"yesterday--pray",1
"yesterday.--harriet",1
"yestermorn",1
"yew-tre",1
"yield--",1
"yore",1
"you_",1
"young",1
"young--friend",1
"youngest.'--",1
"younker",1
"zero",1
"zest",1
